,Nama,Total,Unit,Harga Per Item,Bulan,Di Tanggal,Weekend,Hari Libur,M1,M2,Hari,Quantity
2649,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",80000,BABY CAT 12X195G  ,20000.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.76
2650,CAT LITTER DEODORANT BEADS YELLOW 500ML (LEMON)  ,45000,BABY CAT MILK 300 GR  ,45000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2651,CAT ME-O ADULT MACKEREL 1.1KG  ,110000,BABYCAT 4K  ,55000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.0
2652,CAT ME-O ADULT OCEAN FISH  ,75000,BABYCAT 400 GR  ,5769.2307692307695,3,28,0,0,1.0,6.123233995736766e-17,1,12.08
2653,CAT ME-O ADULT POUCH CRAB STICK  ,18000,BABYCAT 400 GR  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.51
2654,CAT ME-O ADULT POUCH MACKEREL  ,12000,BABYCAT 400 GR  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.05
2655,CAT ME-O ADULT POUCH OTAK-OTAK WHITE FISH AND CARTON  ,12000,BABYCAT 400 GR  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.05
2656,CAT ME-O ADULT POUCH OTAK-OTAK WHITE FISH AND CHICKEN FLAKE  ,18000,BABYCAT 400 GR  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.51
2657,CAT ME-O KALENG ADULT TUNA  ,55500,BABYCAT 400 GR  ,18500.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.49
2658,CAT ME-O POUCH BONITO FLAVOR 15 X 4 SACHETS  ,48000,BABY CAT 12X195G  ,24000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.0
2659,CAT ME-O POUCH CRAB FLAVOR 15 X 4 SACHETS  ,48000,BABY CAT 12X195G  ,24000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.0
2660,CAT ME-O POUCH SALMON FLAVOR 15 X 4 SACHETS  ,24000,BABY CAT 12X195G  ,24000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2661,CATNIP LEAF POWDER 10 GR  ,15000,BABYCAT 4K  ,15000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2662,CESAR CHIKEN 100GR  ,102000,BABYCAT 4K  ,17000.0,3,28,0,0,1.0,6.123233995736766e-17,1,6.07
2663,COUCOU DOG ALS LAMB 1KG  ,55000,BABYCAT 4K  ,55000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2664,FANCY FEAST ADULT GRILLED TURKEY GRAVY CAN 85GR  ,15000,BABYCAT 4K  ,15000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2665,FANCY FEAST ADULT LOVERS CHICKEN GRAVY CLASSIC CAN 85GR  ,15000,BABYCAT 4K  ,15000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2666,FANCY FEAST ADULT TENDER LIVER & CHICKEN GRAVY CLS CAN 85GR  ,15000,BABYCAT 4K  ,15000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2667,FUNGI CAT SPRAY  ,28000,BABY CAT MILK 300 GR  ,28000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2668,HAIR SKIN CARE 2 KG  ,332500,BABY CAT 12X195G  ,332500.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2669,IMO KBM 1.8KG  ,135000,BABY CAT 12X195G  ,135000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2670,KITCHEN FLAVOR CAT BEAUTY 8KG  ,580000,BANTAL LEHER KUCING L  ,580000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2671,LIFE CAT CHICKEN & SALMON ADULT 400G (KALENG)  ,32000,BABY DOG MILK 2KG  ,16000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.95
2672,LIFE CAT TUNA ADULT 400G (KALENG)  ,48000,BABY DOG MILK 2KG  ,16000.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.1
2673,MTOP SACHET KITTEN TUNA & CHIC W/GOAT MILK 85 X 24G  ,6000,BABYCAT 4K  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2674,MTOP SACHET KITTEN TUNA & SALMON W/GOAT MILK 85X24G  ,13000,BABYCAT 4K  ,6500.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.05
2675,PAKAN BEAUTY BIASA 20KG  ,108000,BABY CAT 12X195G  ,27000.0,3,28,0,0,1.0,6.123233995736766e-17,1,4.16
2676,"PAKAN BOLT CAT KUNING ( TUNA ) @ 1KG, @ 20KG  ",23000,BABY CAT 12X195G  ,23000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2677,PAKAN IRUKA CAT ALL STAGE 300G  ,20000,BABYCAT 4K  ,20000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2678,PASIR LOVESAND KOPI 20KG  ,130000,BANTAL LEHER KUCING L  ,130000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2679,PASIR SENIOR COFFE 10L IKOONA  ,60000,BANTAL LEHER KUCING L  ,60000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2680,PASIR SENIOR COFFE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2681,PASIR SENIOR LAVENDER 10L IKOONA  ,60000,BANTAL LEHER KUCING L  ,60000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2682,PENUTUP MAKANAN KALENG  ,16000,BABYCAT 4K  ,8000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.0
2683,PET BODY HARNESS SIZE M  ,180000,BABYCAT 4K  ,180000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2684,PET COLLAR FOOTPRINT @12 PCS (PACK)  ,20000,BABYCAT 400 GR  ,10000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.29
2685,"PET COLLAR STAR BELL S, M, L  ",20000,BABYCAT 4K  ,20000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2686,PET COLLAR SUNFLOWER ANTI BITE PROTECTIV M(5-9KG)  ,20000,BABYCAT 4K  ,20000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2687,PET PARFUME GODDI GRAPE  ,30000,BABY CAT MILK 300 GR  ,30000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2688,PET PROTECTION NECK RING COLOR NO.8  ,25000,BABYCAT 4K  ,25000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2689,PET SHAMPO DEODORIZATION 500ML  ,80000,BABY CAT MILK 300 GR  ,80000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2690,PETOPIA DOG CAN GOURMET DUCK 380 GR  ,16000,BABYCAT 400 GR  ,16000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2691,PETOPIA DOG CAN JUICY LAMB 380GR  ,16000,BABYCAT 400 GR  ,16000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2692,PETOPIA DOG CAN TENDER BEEF 380GR  ,16000,BABYCAT 400 GR  ,16000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2693,"PROPLAN ADULT CAT SALMON @0.5 KG, @7 KG  ",55000,BABY CAT 12X195G  ,55000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2694,RECOVERY 195 G  ,55000,BABY DOG MILK 2KG  ,55000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2695,SMELL GOOD  ,30000,BABY CAT MILK 300 GR  ,30000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2696,TAS ASTRONUT TRANSPARAN RING GOLD  ,200000,BABYCAT 4K  ,200000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.05
2697,TOY MOUSE COLORFUL  ,14000,BABYCAT 4K  ,7000.0,3,28,0,0,1.0,6.123233995736766e-17,1,2.04
2698,WHISKAS POUCH GRILLED SABA 80GR  ,6000,BABYCAT 4K  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,1.0
2699,WHISKAS POUCH OCEAN FISH 80GR  ,18000,BABYCAT 4K  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.81
2700,WHISKAS POUCH TUNA WHITE FISH 80GR  ,18000,BABYCAT 4K  ,6000.0,3,28,0,0,1.0,6.123233995736766e-17,1,3.81
2701,WHISKAS TUNA 1.2KG  ,60000,BABYCAT 4K  ,60000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2702,BABY CAT  24 X 100 GR  ,92000,BABYCAT 4K  ,23000.0,3,29,0,0,1.0,6.123233995736766e-17,2,4.49
2703,CAT EAR BOWL COLOURFULL SMALL  ,80000,BABYCAT 4K  ,20000.0,3,29,0,0,1.0,6.123233995736766e-17,2,3.76
2704,CAT LITTER BOX HAOER SMALL UK 41X34X71CM  ,140000,BABYCAT 4K  ,70000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.84
2705,CAT LITTER DEODORANT BEADS PINK 250 G (ROSE)  ,35000,BABY CAT MILK 300 GR  ,35000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2706,CAT ME-O KITTEN PERSIAN 1KG  ,65000,BABY CAT 12X195G  ,65000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2707,CAT ME-O POUCH MAGURO FLAVOR 15 X 4 SACHETS  ,24000,BABY CAT 12X195G  ,24000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2708,CAT SCRATCHING BOARD SMALL MOTIF MOUSE  ,28000,BABYCAT 4K  ,28000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2709,CAT SCRATCHING BOARD TYPE RANDOM  ,35000,BABYCAT 4K  ,35000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2710,CATNIP LEAF POWDER 10 GR  ,15000,BABYCAT 4K  ,15000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2711,DOG CHOIZE BEEF 800GR  ,68000,BABY CAT 12X195G  ,17000.0,3,29,0,0,1.0,6.123233995736766e-17,2,3.95
2712,DOG CHOIZE LAMB 800GR  ,102000,BABY CAT 12X195G  ,17000.0,3,29,0,0,1.0,6.123233995736766e-17,2,5.8
2713,DOUBLE BOWL MELANIN COLOUR PRINTING LARGE ( 35.5 X 18.5 X 6.5 CM )  ,40000,BABYCAT 4K  ,40000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2714,DOUBLE BOWL PLASTIC + BOTOL HR  ,30000,BABYCAT 4K  ,30000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2715,GLASSES PET ROUND 8CM  ,18000,BABYCAT 4K  ,18000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2716,GUNTING KUKU KECIL TAO-TAO  ,15000,BABYCAT 4K  ,15000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2717,INDOOR LONGHAIR 400G  ,66000,BABYCAT 4K  ,66000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2718,KALUNG KITTEN 14MM  ,6000,BABYCAT 4K  ,6000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2719,KANDANG 60 2 LAYER TAO2  ,230000,BABYCAT 4K  ,230000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.03
2720,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,390000,BABYCAT 4K  ,130000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.88
2721,KITCHEN FLAVOR DOG ADULT 1.5KG  ,190000,BABYCAT 4K  ,95000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.5
2722,KITTEN SECOND AGE 2K  ,304000,BABY CAT 12X195G  ,304000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2723,LIFE CAT KITTEN SALMON 400G (KALENG)  ,16000,BABY DOG MILK 2KG  ,16000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2724,LIFE CAT KITTEN TUNA 400G (KALENG)  ,48000,BABY DOG MILK 2KG  ,16000.0,3,29,0,0,1.0,6.123233995736766e-17,2,3.05
2725,MAKANAN TULANG 6 INCHES ( 2 PCS)  ,90000,BABY CAT 12X195G  ,45000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.01
2726,MECTIVAR 5ML  ,50000,BABY CAT MILK 300 GR  ,50000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2727,"MTOP ADULT CAT FOOD TUNA @ 1KG, @ 20KG  ",50000,BABY CAT 12X195G  ,25000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.0
2728,MTOP KITTEN TUNA CRANBERRY 24X400G  ,17000,BABY DOG MILK 2KG  ,17000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2729,PAKAN BEAUTY BIASA 20KG  ,54000,BABY CAT 12X195G  ,27000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.0
2730,PAKAN BEAUTY GOLD 15KG  ,70000,BABY CAT 12X195G  ,35000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.96
2731,"PAKAN BOLT DOG (BEEF) @ 1KG, @ 20KG  ",390000,BANTAL LEHER KUCING L  ,390000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2732,PASIR SENIOR APPLE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2733,PASIR SENIOR COFFE 10L IKOONA  ,60000,BANTAL LEHER KUCING L  ,60000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2734,PASIR SENIOR ROSE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2735,PASIR TOFU 6 LTR ORIGINAL  ,110000,BANTAL LEHER KUCING L  ,55000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.0
2736,PEDIGREE BEEF & VEG 20KG  ,580000,BABYCAT 4K  ,580000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2737,PEDIGREE DENTASTIX VP MEDIUM 344GR  ,59000,BABYCAT 4K  ,59000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2738,PEDIGREE HIGH PROTEIN ADULT M&L 1.5KG  ,98000,BABY CAT 12X195G  ,98000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2739,PEDIGREE PUPPY NEW 400GR  ,23000,BABYCAT 4K  ,23000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2740,PET COLLAR FOOTPRINT @12 PCS (PACK)  ,10000,BABYCAT 400 GR  ,10000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2741,PET COMB AUTOMATIC BS  ,27000,BABYCAT 4K  ,27000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2742,"PET DIAPER BLUE XL 60X90 CM @2 PCS,@ 20 PCS  ",30000,BABYCAT 400 GR  ,10000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.92
2743,PET FOOTBALL CLOTHES  ,60000,BABYCAT 4K  ,20000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.83
2744,PET FOUR LEGGED SWEATER  ,28000,BABYCAT 4K  ,28000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2745,PET PARFUME GODDI WINTER  ,30000,BABY CAT MILK 300 GR  ,30000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2746,PET SHAMPO 4 IN 1 DEDICATED YELLOW 500 ML  ,95000,BABY CAT MILK 300 GR  ,95000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2747,PET SNACK CUBES BEEF 100GR  ,20000,BABYCAT 4K  ,20000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2748,PET SNACK MILK ADULT DOG  ,10000,BABYCAT 400 GR  ,5000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.05
2749,PET SNACK STICKS BEEF 100GR  ,40000,BABYCAT 4K  ,20000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.99
2750,PET SNACK TOOTHBONE CHICKEN 25 GR  ,7000,BABYCAT 4K  ,7000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2751,PET WIRE COMB SINGLE BLACK N RED L  ,35000,BABYCAT 4K  ,35000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2752,POMERANIAN ADULT 1.5KG  ,209000,BABYCAT 4K  ,209000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2753,POODLE ADULT 3KG  ,351500,BABYCAT 4K  ,351500.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2754,PROPLAN ADULT CAT CHICKEN 3KG  ,350000,BABYCAT 4K  ,350000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2755,"PROPLAN ADULT CAT SALMON @0.5 KG, @7 KG  ",760000,BANTAL LEHER KUCING L  ,760000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.09
2756,PURINA ONE INDOOR CHICKEN 380GR  ,55000,BABYCAT 4K  ,55000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2757,SELIMUT VELVET TBL SMALL (50*70)  ,23000,BABYCAT 4K  ,23000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2758,SMELL GOOD  ,60000,BABY CAT MILK 300 GR  ,30000.0,3,29,0,0,1.0,6.123233995736766e-17,2,2.07
2759,SNACK CAT PEIEN SALMON AND SHRIMP @50 PCS  ,7000,BABYCAT 4K  ,3500.0,3,29,0,0,1.0,6.123233995736766e-17,2,15.74
2760,SNACK CAT PEIEN TUNA AND SHRIMP @50 PCS  ,7000,BABYCAT 4K  ,3500.0,3,29,0,0,1.0,6.123233995736766e-17,2,15.74
2761,SNACK CAT PEIEN TUNA CHICKEN @50 PCS  ,8000,BABYCAT 4K  ,4000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2762,SPRAY PENGUSIR KUCING  ,45000,BABY CAT MILK 300 GR  ,45000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2763,TAS ASTRONUT KITTY  ,200000,BABYCAT 4K  ,200000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.05
2764,TAS ASTRONUT TRANSPARAN RING GOLD  ,200000,BABYCAT 4K  ,200000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.05
2765,WHISKAS JUNIOR OCEAN FISH 450GR  ,30000,BABYCAT 4K  ,30000.0,3,29,0,0,1.0,6.123233995736766e-17,2,1.0
2766,WHISKAS POUCH MACK SALMON 80GR  ,69000,BABYCAT 4K  ,5750.0,3,29,0,0,1.0,6.123233995736766e-17,2,11.8
2767,WHISKAS POUCH OCEAN FISH 80GR  ,36000,BABYCAT 4K  ,6000.0,3,30,0,0,1.0,6.123233995736766e-17,3,6.09
2768,"CAT CHOIZE KITTEN TUNA 1KG,20 KG  ",960000,BANTAL LEHER KUCING L  ,480000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.96
2769,CAT LITTER SHOVEL 32 CM TAO-TAO  ,20000,BABYCAT 4K  ,20000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2770,DOG TWISTED CHAIN UK 3 MM X 120 CM  ,130000,BABYCAT 4K  ,65000.0,3,30,0,0,1.0,6.123233995736766e-17,3,2.0
2771,JERHIGH BLUBERRY STIK 70GX12PCS  ,29000,BABYCAT 4K  ,29000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2772,JERHIGH CARROT STICK 70GX12PCS  ,29000,BABYCAT 4K  ,29000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2773,KITCHEN FLAVOR CAT ADULT 1.5KG  ,240000,BABYCAT 4K  ,120000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.87
2774,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,130000,BABYCAT 4K  ,130000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2775,KITTEN SECOND AGE 400 GR  ,68400,BABY CAT 12X195G  ,68400.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2776,MECTIVAR 5ML  ,50000,BABY CAT MILK 300 GR  ,50000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.01
2777,MEDIUM ADULT 4KG  ,361000,BABYCAT 4K  ,361000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.01
2778,OPTIVAR 15 ML  ,90000,BABY CAT MILK 300 GR  ,45000.0,3,30,0,0,1.0,6.123233995736766e-17,3,2.0
2779,"PAKAN BOLT CAT UNGU ( TUNA ) @1KG,@ 20KG  ",46000,BABY CAT 12X195G  ,23000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.99
2780,PAKAN IRUKA CAT ALL STAGE 300G  ,20000,BABYCAT 4K  ,20000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2781,PASIR SENIOR APPLE 20 KG IKOONA  ,120000,BANTAL LEHER KUCING L  ,120000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2782,PEDIGREE MEAT JERKY ST GRILLED LIVER 80  ,432000,BABYCAT 4K  ,18000.0,3,30,0,0,1.0,6.123233995736766e-17,3,17.5
2783,PEDIGREE PDG CHICKEN 400GR  ,23000,BABYCAT 4K  ,23000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2784,PEDIGREE POUCH PUPPY BEEF EGG LOAF 80GR  ,14000,BABYCAT 4K  ,7000.0,3,30,0,0,1.0,6.123233995736766e-17,3,2.05
2785,PET SNACK MILK ADULT DOG  ,5000,BABYCAT 400 GR  ,5000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2786,PETOPIA DOG CAN PUPPY BEEF 415G  ,18000,BABY DOG MILK 2KG  ,18000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2787,PETOPIA DOG CAN PUPPY DUCK 415G  ,18000,BABY DOG MILK 2KG  ,18000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2788,PETOPIA DOG CAN PUPPY FISH 415G  ,18000,BABY DOG MILK 2KG  ,18000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2789,PETOPIA DOG CAN PUPPY LAMB 415G  ,18000,BABY DOG MILK 2KG  ,18000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2790,POODLE ADULT 3KG  ,351500,BABYCAT 4K  ,351500.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2791,RECOVERY 195 G  ,106000,BABY DOG MILK 2KG  ,53000.0,3,30,0,0,1.0,6.123233995736766e-17,3,2.0
2792,TEMP CREAMY PURRRR EE CHICKEN &TUNA 48GR  ,20000,BABYCAT 4K  ,20000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2793,WHISKAS POUCH JUNIOR MACKEREL 80GR  ,18000,BABYCAT 4K  ,6000.0,3,30,0,0,1.0,6.123233995736766e-17,3,3.92
2794,WHISKAS POUCH TUNA 80GR  ,6000,BABYCAT 4K  ,6000.0,3,30,0,0,1.0,6.123233995736766e-17,3,1.0
2795,WHISKAS POUCH TUNA WHITE FISH 80GR  ,6000,BABYCAT 4K  ,6000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2796,BABY CAT  24 X 100 GR  ,126000,BABYCAT 4K  ,21000.0,3,31,0,0,1.0,6.123233995736766e-17,4,6.04
2797,BABY CAT MILK 300 GR  ,120000,BABYCAT 4K  ,120000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2798,BABY DOG MILK 2KG  ,225000,BABYCAT 400 GR  ,225000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.12
2799,BABYCAT 4K  ,551000,BABY CAT 12X195G  ,551000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.34
2800,BANTAL LEHER KUCING L  ,65000,BABYCAT 4K  ,65000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2801,CAT CHOIZE ADULT SALMON  ,54000,BABY CAT 12X195G  ,18000.0,3,31,0,0,1.0,6.123233995736766e-17,4,3.0
2802,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",166000,BABY CAT 12X195G  ,18444.444444444445,3,31,0,0,1.0,6.123233995736766e-17,4,11.69
2803,CAT CHOIZE KITTEN SALMON 20 KG  ,26000,BABY CAT 12X195G  ,26000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2804,CAT LITTER BOX SQUARE COLORFULL JUMBO UK 67X42X19  ,150000,BABYCAT 4K  ,150000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2805,CAT ME-O KITTEN PERSIAN 6.8KG  ,350000,BANTAL LEHER KUCING L  ,350000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2806,CESAR BEEF 100GR  ,34000,BABYCAT 4K  ,17000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.98
2807,CESAR LAMB 100GR  ,17000,BABYCAT 4K  ,17000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2808,CESAR PRIME BEEF W VEG 100GR  ,34000,BABYCAT 4K  ,17000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.98
2809,COUCOU FURLOVE SALMON 1KG  ,23000,BABYCAT 4K  ,23000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2810,DOUBLE BOWL HEAD CAT + AUTOMATIC DRINKING HW  ,75000,BABYCAT 4K  ,75000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2811,GUNTING KUKU KECIL YS  ,15000,BABYCAT 4K  ,15000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2812,HAIR SKIN CARE 4 KG  ,612750,BABY CAT 12X195G  ,612750.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2813,HAPPY CAT MINKAS HAIRBALL CTRL 1.5 KG  ,125000,BABY CAT 12X195G  ,125000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.01
2814,INDOOR27 400GR  ,125400,BABYCAT 4K  ,62700.0,3,31,0,0,1.0,6.123233995736766e-17,4,2.0
2815,KANDANG BURUNG SQUARE 60 CM  ,150000,BABYCAT 4K  ,150000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2816,KETOVAR 10G  ,110000,BABY CAT MILK 300 GR  ,55000.0,3,31,0,0,1.0,6.123233995736766e-17,4,2.0
2817,KITCHEN FLAVOR DOG PUPPY 1.5KG  ,105000,BABYCAT 4K  ,105000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2818,LIFE CAT CHICKEN & SALMON ADULT 400G (KALENG)  ,16000,BABY DOG MILK 2KG  ,16000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2819,LIFE CAT KITTEN SALMON 400G (KALENG)  ,15000,BABY DOG MILK 2KG  ,15000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2820,LIFE CAT TUNA ADULT 400G (KALENG)  ,15000,BABY DOG MILK 2KG  ,15000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2821,MAINCOON 12 X 85 GR  ,22000,BABYCAT 4K  ,22000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2822,MINI ADULT IND 3KG  ,304000,BABYCAT 4K  ,304000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
2823,MINYAK IKAN  ,10000,BABY CAT 12X195G  ,5000.0,3,31,0,0,1.0,6.123233995736766e-17,4,2.05
2824,NATURE BRIDGE FAST RECOVERY & IMMUNE 190GR  ,45000,BABYCAT 4K  ,45000.0,3,31,0,0,1.0,6.123233995736766e-17,4,1.0
